1457,后宅线
1458,金眉支
1459,琅岐变
1460,星耀线
1461,涂厅线
1462,百信线
1463,岔头支
1464,志文支
1465,罗地线
1466,南宅支
1467,金叶线
1468,嘉禾线
1469,石白支
1470,官朱线
1471,秀洋线
1472,坎堂线
1473,岭官支
1474,两坪支
1475,潘祠支
1476,井窠线
1477,均口变
1478,仙友线
1479,坑前支
1480,赖坊变
1481,占灌支
1482,塔兜线
1483,定埔线
1484,桥溪线
1485,月塘线
1486,清航支
1487,灵川线
1488,衡阳线
1489,庵上支
1490,毓南线
1491,燕尾支
1492,蒲坂线
1493,坂仔线
1494,华泰支
1495,同心支
1496,大坑线
1497,源头线
1498,泰山支
1499,坪仙线
1500,已古线
1501,岭门支
1502,东升变
1503,仙祥线
1504,红星变
1505,军垦支
1506,关西变
1507,万屿线
1508,峰尾变
1509,濠村线
1510,壶江线
1511,炼吉线
1512,金湖支
1513,三沃线
1514,白云变
1515,花石线
1516,袁家支
1517,闽宝线
1518,文岭变
1519,下宅线
1520,三廉线
1521,隆陂线
1522,古县支
1523,南幢支
1524,西墩线
1525,上炉支
1526,中村线
1527,六户线
1528,太芬线
1529,南码线
1530,漳滨支
1531,西医线
1532,东朝线
1533,综合线
1534,翰林线
1535,瑶台线
1536,华辉线
1537,濑下线
1538,桐南线
1539,星塔支
1540,兰田线
1541,良村线
1542,红太线
1543,列屿变
1544,大九线
1545,芹山线
1546,新周线
1547,文坊线
1548,宫口变
1549,坑头线
1550,库坑支
1551,兜岭线
1552,玉叶变
1553,后海支
1554,溪声线
1555,洪湾变
1556,竹紫线
1557,后双线
1558,禾宅线
1559,碑头变
1560,万洋线
1561,尼永线
1562,玉龙支
1563,石门变
1564,林头变
1565,草埔线
1566,三安线
1567,南针线
1568,天竺变
1569,岭尾线
1570,荆马线
1571,市竹线
1572,瑞昆线
1573,白马线
1574,阳星线
1575,宁济线
1576,深汾线
1577,武恒线
1578,姑田变
1579,熊山支
1580,里亭线
1581,北楼线
1582,桃九支
1583,丙仑支
1584,横林支
1585,桃洲支
1586,联源线
1587,快安变
1588,罗泉线
1589,文琼线
1590,新镇线
1591,郎桥支
1592,南汇支
1593,宝元线
1594,南桂线
1595,郭埔变
1596,美山线
1597,松溪线
1598,胡坊变
1599,岸下线
1600,山坑线
1601,灵秀变
1602,四角线
1603,华农线
1604,定海线
1605,石苍线
1606,坑尾支
1607,马荷支
1608,浦中线
1609,力争变
1610,忠山变
1611,白洋线
1612,礼楼支
1613,李东线
1614,太上线
1615,怡和支
1616,围里线
1617,洋城线
1618,港前支
1619,岭坪支
1620,车高线
1621,边防线
1622,下林线
1623,南阳线
1624,山溪支
1625,中境支
1626,华园线
1627,后头线
1628,梨坑支
1629,桥东线
1630,城荣线
1631,沙石线
1632,健康线
1633,朝阳变
1634,儒洲线
1635,仙东线
1636,升华线
1637,水新线
1638,跨海线
1639,枫亭变
1640,兰汤线
1641,华塘变
1642,龙祥线
1643,富溪变
1644,雅岭线
1645,外山变
1646,黄云线
1647,安溪变
1648,院里线
1649,汇诚线
1650,青坑线
1651,江滨线
1652,崎岭变
1653,伍宿线
1654,永跃线
1655,东山变
1656,汉口线
1657,芋坑线
1658,企业线
1659,进明支
1660,九一线
1661,官曾线
1662,八闽线
1663,桂竹线
1664,过峰支
1665,山里支
1666,策安线
1667,卓岐变
1668,汀丰线
1669,无前线
1670,木马线
1671,两港变
1672,东峰支
1673,良湖支
1674,黄屋变
1675,胜利线
1676,莲前线
1677,假日线
1678,大荣变
1679,黄教线
1680,红旗线
1681,上际支
1682,塔后线
1683,杏帮线
1684,万安线
1685,铜岩线
1686,林口线
1687,村尾线
1688,厦庄变
1689,岵山变
1690,亭川线
1691,端彭支
1692,丙同线
1693,南塘支
1694,下地支
1695,光彩线
1696,旺岩线
1697,渔宝支
1698,岐下线
1699,联埭线
1700,新塘变
1701,励中线
1702,文同线
1703,永前线
1704,高阳线
1705,九牧线
1706,万国线
1707,机场线
1708,玉井线
1709,奎石线
1710,脞头线
1711,福居线
1712,丽景线
1713,甘洪线
1714,四林线
1715,秦园线
1716,店口线
1717,送坑线
1718,小兰线
