2021,4,28,3181,99
2022,4,27,3005,219
2020,1,6,2819,125
2020,4,28,719,192
2021,3,6,240,116
2021,4,29,82,192
2020,9,3,282,142
2020,11,20,3091,142
2022,11,29,2618,215
2021,11,22,1586,2
2020,8,4,1181,142
2020,7,4,651,192
2021,5,16,189,142
2022,5,9,1150,215
2022,3,22,358,215
2022,11,28,2009,60
2020,9,19,1414,260
2021,5,13,893,142
2021,9,8,1576,215
2022,6,7,2030,116
2020,2,14,3128,215
2021,8,4,2110,142
2022,8,24,1150,215
2020,2,4,895,116
2021,6,19,2498,60
2021,7,7,1066,215
2020,7,25,655,116
2022,6,6,478,125
2022,9,2,2914,142
2022,7,22,2548,290
2021,10,13,930,298
2021,5,6,2950,226
2021,11,4,1855,125
2022,4,24,1137,261
2020,5,31,423,60
2022,9,16,1309,192
2021,6,13,2443,142
2021,7,27,314,142
2021,3,30,1059,260
2020,5,12,2262,67
2021,9,22,2012,260
2020,8,14,651,274
2021,10,11,3450,302
2021,4,17,20,279
2020,12,15,316,215
2021,9,22,3443,260
2020,4,8,2349,142
2021,5,18,21,215
2022,1,22,3064,142
2020,2,19,97,192
2022,1,27,348,192
2020,11,1,771,63
2021,1,4,1583,130
2021,8,21,1450,23
2022,3,21,2355,92
2022,10,17,241,168
2020,5,7,1881,174
2022,1,15,3012,233
2021,6,21,1150,192
2021,5,31,3224,142
2021,8,4,471,142
2021,8,17,2100,266
2022,6,30,2699,116
2022,7,29,2823,60
2022,10,16,3216,215
2022,7,11,3004,219
2021,11,14,1569,301
2022,8,7,2560,223
2021,5,23,3331,293
2021,5,27,2627,142
2021,8,3,2841,116
2021,6,3,982,67
2021,7,6,2620,116
2020,8,31,1033,264
2021,5,9,472,115
2022,4,25,3284,192
2022,11,24,3472,83
2022,8,27,310,215
2020,11,19,2293,192
2021,3,15,994,130
2020,8,22,603,142
2020,3,8,2572,192
2021,8,21,2516,63
2021,8,25,658,215
2020,7,12,2174,60
2020,7,13,60,60
2021,10,8,251,134
2021,9,8,2547,233
2021,3,31,1015,60
2022,11,18,2452,215
2021,8,28,512,215
2022,3,19,3419,215
2021,5,17,376,192
2022,10,12,1715,283
2021,6,27,3225,20
2022,1,18,1586,215
2020,6,4,1786,88
2020,5,19,3013,142
2020,5,5,596,192
2020,12,9,651,298
2022,4,24,2656,219
2022,7,29,2559,309
2021,5,28,1728,103
2021,4,13,651,233
2021,9,1,2179,62
2020,7,9,3245,142
2022,12,15,185,283
2021,2,22,2991,142
2021,9,20,2368,260
2021,9,22,909,263
2022,11,14,1377,116
2022,2,2,2762,192
2021,4,25,1288,23
2021,10,6,2945,142
2022,3,27,335,113
2021,12,16,310,215
2020,3,23,3147,63
2022,3,11,103,212
2021,6,14,3195,88
2020,7,31,2333,142
2021,5,1,924,79
2022,9,17,3111,116
2022,7,29,2481,142
2022,12,25,628,20
2021,10,15,2323,103
2021,5,12,3343,142
2021,5,24,1939,142
2021,7,28,2050,60
2021,7,29,1957,142
2022,3,5,813,76
2020,6,27,3091,215
2021,9,30,3502,215
2020,5,6,3319,142
2020,6,9,1282,142
2022,8,31,1632,192
2021,9,20,2330,70
2021,7,20,2305,20
2021,10,1,2368,142
2021,9,20,1268,263
2022,7,30,1386,219
2022,3,20,651,125
2022,11,25,3241,58
2022,1,21,155,233
2020,7,14,1772,202
2021,5,28,1977,88
2021,12,21,2317,23
2021,1,31,535,215
2020,4,1,2761,192
2020,8,15,773,60
2021,6,20,857,266
2020,9,10,3221,263
2020,3,26,2750,63
2021,7,31,1706,240
2022,10,29,2896,153
2022,3,1,1983,88
2020,5,10,2214,192
2020,10,25,3338,116
2022,5,26,926,142
2022,3,31,1613,193
2020,12,30,2717,298
2020,9,5,1489,215
2021,3,31,647,215
2020,5,5,316,192
2021,5,18,883,298
2021,8,13,1784,116
2021,4,26,810,142
2020,11,15,857,60
2021,4,12,913,215
2020,7,29,120,215
2021,8,28,3457,20
2020,4,9,1977,293
2021,5,12,210,266
2021,9,3,129,142
2020,6,5,2399,20
2022,4,26,2934,20
2020,8,25,1054,20
2021,10,30,3028,125
2020,6,19,2311,192
2020,6,27,373,297
2020,5,13,651,200
2021,6,7,2017,260
2020,9,6,333,226
2020,3,21,1181,228
2021,7,1,468,266
2020,7,16,2808,60
2022,6,6,3226,142
2021,7,7,597,263
2021,10,12,427,142
2020,11,12,1876,67
2022,7,12,3209,63
2020,9,12,1488,215
2021,5,29,804,228
2022,3,20,909,219
2020,9,19,2656,142
2021,9,30,1150,88
2021,10,17,1150,303
2021,6,29,2170,215
2021,4,21,1102,192
2021,9,7,922,279
2021,5,25,714,142
2021,5,8,2460,226
2021,4,29,324,60
2022,9,15,1312,130
2021,8,1,3221,142
2020,11,28,3210,67
2021,1,20,2372,260
2021,6,13,2024,215
2022,1,5,14,233
2022,5,3,2919,223
2021,8,18,766,142
2022,10,17,2892,23
2020,9,19,2308,264
2022,8,26,3548,76
2021,7,1,2389,298
2021,8,14,3022,67
2020,4,21,1485,142
2021,5,12,1401,142
2021,10,11,657,303
2020,9,3,495,20
2022,5,31,2704,142
2021,5,9,641,142
2021,6,8,1076,20
2022,12,8,2655,192
2020,4,2,1540,116
2020,12,18,2265,67
2022,4,22,2886,222
2022,1,30,1851,303
2021,4,4,2408,192
2021,7,1,2863,192
2022,7,17,3314,219
2020,9,1,3547,23
2021,10,15,1959,174
2020,6,25,930,233
2020,2,16,3179,215
2021,4,8,2687,60
2021,5,18,1990,260
2021,2,26,599,63
2021,9,17,2283,266
2021,10,21,2049,233
2021,10,1,2506,88
2020,1,2,3523,130
2022,3,26,126,260
2022,12,9,1973,192
2022,8,2,1336,163
2020,1,17,59,233
2020,7,21,3203,266
2022,11,19,1784,67
2020,3,22,3369,215
2020,8,7,909,215
2020,5,2,2570,125
2021,4,24,2269,303
2021,7,9,2147,192
2020,8,10,1347,142
2020,5,22,175,263
2021,6,24,2263,215
2020,4,22,1447,174
2022,1,17,3038,142
2022,11,12,1928,192
2021,9,21,1903,142
2022,9,2,522,116
2021,8,23,543,268
2022,11,15,1347,294
2021,10,30,651,142
2022,10,22,482,244
2021,5,9,1590,88
2020,6,3,2567,116
2022,9,12,3096,67
2020,10,20,1711,261
2022,2,19,2593,116
2020,7,25,1288,142
2022,9,2,1904,303
2020,9,2,3328,102
2021,9,3,1314,260
2022,8,27,1705,78
2020,8,30,19,20
2020,11,13,2181,192
2021,3,20,1654,153
2021,3,5,1798,20
2021,5,23,1150,142
2020,6,11,410,215
2021,6,5,807,142
2020,9,2,2969,142
2021,9,8,3175,63
2021,10,3,883,142
2021,7,15,2363,20
2020,9,20,2905,279
2020,4,30,1242,215
2022,11,26,474,103
2020,6,7,3397,313
2021,11,17,1082,116
2022,7,30,1436,259
2021,9,5,802,215
2020,1,5,2687,260
2020,8,30,2300,311
2021,10,5,1143,88
2021,2,27,2635,313
2022,6,2,1415,279
2021,5,7,2443,142
2020,9,2,2963,304
2022,3,31,2942,215
2020,1,28,3170,174
2020,9,10,1986,20
2020,11,21,3011,125
2020,8,29,282,142
2021,6,26,2737,20
2021,3,31,3284,261
2022,8,2,3223,142
2021,9,7,2010,60
2020,8,7,628,102
2022,8,2,3451,192
2020,5,10,3561,116
2020,5,10,3151,60
2021,9,28,3571,142
2022,2,13,2906,174
2021,10,14,1521,263
2021,4,28,1953,192
2021,11,6,1565,103
2021,8,27,969,20
2022,8,8,1150,142
2020,7,13,586,142
2020,2,12,384,142
2022,11,23,3130,283
2021,6,27,411,233
2022,7,22,1222,307
2022,7,29,1613,307
2020,6,20,3241,215
2021,8,17,1966,20
2020,6,15,2562,60
2020,9,4,930,23
2021,6,6,651,20
2020,1,9,1458,192
2020,5,22,410,192
2021,8,4,3048,215
2020,6,24,3238,142
2021,7,20,2563,142
2021,2,10,651,70
2020,6,26,796,297
2020,9,23,69,298
2021,2,26,2188,116
2020,6,5,1023,116
2022,9,26,2435,283
2021,5,21,2372,301
2021,4,18,233,215
2021,9,3,782,215
2022,8,28,423,192
2021,10,2,2635,125
2021,9,23,2567,116
2021,8,1,3421,192
2022,8,31,357,88
2022,6,27,2562,266
2020,8,24,1281,116
2022,4,26,917,116
2020,7,16,764,162
2022,8,6,651,215
2021,8,4,203,268
2021,8,29,863,124
2020,8,15,3531,142
2022,6,4,2045,215
2020,5,10,1824,60
2021,8,17,2266,20
2022,8,2,80,187
2021,1,17,1590,142
2021,4,10,1436,233
2020,6,4,1660,309
2022,7,29,92,20
2021,11,7,1368,125
2021,3,24,3062,263
2021,5,28,2694,260
2022,3,5,1993,192
2020,4,11,1752,142
2022,8,14,3285,129
2020,8,28,2936,125
2021,10,12,1356,142
2022,6,30,3390,116
2021,7,31,3531,142
2021,4,29,909,215
2020,9,6,2893,261
2021,11,3,1787,215
2022,6,6,1846,264
2022,4,8,2585,116
2022,6,26,2585,129
2020,8,24,2650,142
2021,5,13,2435,261
2021,8,26,223,304
2020,3,22,452,309
2022,7,7,3117,107
2022,2,17,2841,284
2020,6,3,1266,266
2020,12,12,3409,130
2021,7,14,1150,293
2020,7,31,53,20
2021,10,1,1939,116
2021,9,9,2099,60
2021,11,18,2320,116
2022,2,21,3334,192
2021,11,19,2492,54
2022,8,6,636,76
2021,10,14,228,309
2021,5,24,144,215
2022,9,4,909,137
2021,4,10,3559,116
2020,7,15,1904,63
2022,9,4,555,126
2022,9,8,175,166
2021,12,8,651,233
2021,9,3,1007,142
2021,6,29,3128,142
2022,12,1,3577,31
2020,4,21,1114,260
2020,8,8,417,142
2022,3,5,551,129
2021,9,12,363,116
2021,8,17,330,261
2022,4,29,1590,67
2021,6,20,2881,63
2021,10,12,265,192
2020,3,27,2240,63
2020,3,25,1612,260
2022,12,12,3142,99
2022,3,9,3100,142
2021,5,29,1502,142
2022,6,1,1334,99
2021,10,12,217,233
2022,9,7,2403,128
2021,9,17,3229,192
2020,8,30,126,60
2020,9,18,1987,192
2020,6,8,186,263
2022,8,2,2330,223
2021,8,26,1150,20
2021,7,27,2809,142
2021,2,26,295,309
2021,6,13,2343,311
2021,10,8,1588,20
2020,8,9,435,260
2020,6,28,520,70
2021,2,21,813,296
2022,4,11,2030,142
2022,6,25,76,264
2022,5,10,3117,43
2020,7,24,3524,70
2021,9,10,628,116
2022,8,15,3391,76
2020,2,1,651,260
2020,6,5,1349,116
2022,8,6,3085,215
2020,9,11,1314,20
2020,2,15,316,215
2021,9,30,2461,63
2022,8,27,108,142
2022,6,30,87,3
2021,8,4,3072,264
2022,11,27,930,83
2021,10,12,1775,260
2022,12,20,310,20
2021,5,18,1288,266
2021,6,4,716,63
2022,6,1,719,142
2021,4,1,2763,134
2021,10,28,3499,20
2020,8,1,330,266
2020,5,27,398,142
2020,2,28,2008,200
2022,7,18,757,142
2020,6,11,310,20
2020,8,13,597,116
2020,4,27,1408,67
2021,9,7,2528,20
2021,7,1,780,266
2020,5,30,1150,226
2021,5,13,3025,261
2022,7,11,2514,215
2020,12,28,2735,233
2021,9,17,930,215
2020,11,7,3111,215
2020,6,1,244,63
2021,1,7,461,226
2022,6,6,1736,88
2021,4,2,1350,142
2022,10,17,3546,134
2021,11,17,1858,142
2020,11,13,2342,192
2021,6,22,1550,192
2022,9,23,1150,142
2020,6,2,34,233
2022,7,29,1637,223
2022,2,25,2735,260
2021,5,24,1247,157
2022,10,8,2155,283
2021,5,4,3113,268
2020,6,8,2297,60
2021,9,7,1000,63
2022,5,29,3540,142
2021,8,15,719,88
2021,8,21,245,142
2022,5,31,2137,20
2020,8,17,2048,63
2021,12,12,450,54
2022,7,19,2220,4
2020,9,17,2991,153
2022,9,1,597,142
2022,6,7,773,303
2020,9,27,3223,192
2020,8,26,1672,20
2021,5,18,1060,63
2021,7,4,2074,260
2020,12,8,2432,116
2021,11,4,1035,88
2020,11,18,2523,263
2022,1,3,942,142
2022,3,11,1521,60
2022,9,24,3567,260
2022,7,7,1689,309
2022,8,28,1786,192
2022,8,8,2001,215
2021,7,17,1888,266
2022,5,9,2797,116
2021,5,15,2579,215
2021,12,20,431,309
2022,9,25,560,67
2022,10,27,458,295
2022,10,28,906,192
2021,12,6,661,116
2022,7,5,2687,232
2020,7,7,1590,125
2021,10,26,2079,125
2020,8,27,853,142
2020,3,31,2831,130
2020,6,20,1154,116
2022,12,4,310,283
2021,12,10,1336,260
2022,12,2,32,303
2022,8,6,2506,226
2021,6,18,3035,215
2021,5,18,792,260
2021,6,26,1402,192
2020,5,17,330,215
2022,1,4,386,260
2021,8,14,952,212
2021,12,25,2462,162
2020,2,14,3098,215
2020,6,25,2771,192
2022,8,2,572,223
2021,2,11,155,124
2021,3,28,3553,226
2020,12,7,1220,192
2021,10,11,3333,215
2020,12,24,1397,60
2022,4,27,955,236
2021,4,27,2986,233
2021,5,9,3282,266
2022,5,30,1928,192
2021,3,17,2024,192
2022,8,2,1418,215
2021,2,2,919,266
2022,8,2,775,297
2020,11,22,651,301
2020,1,11,1422,311
2020,6,1,2487,303
2022,7,29,2155,293
2020,8,1,3402,20
2022,6,12,3420,20
2020,7,30,752,142
2021,4,29,1412,261
2022,11,7,651,116
2021,8,17,1133,266
2020,7,18,1150,260
2021,4,12,730,297
2021,4,22,3442,142
2020,9,16,1537,157
2022,2,21,704,60
2022,8,28,843,63
2022,6,2,924,192
2020,5,16,629,70
2022,12,20,3289,183
2020,6,10,2341,215
2020,5,3,2647,192
2022,8,15,297,223
2021,5,9,310,88
2022,11,27,2625,283
2021,2,14,2656,215
2022,9,5,1722,116
2021,5,10,3566,215
2022,10,19,2971,89
2022,8,6,2999,20
2021,9,28,2513,142
2022,5,29,2710,215
2021,1,16,282,215
2020,12,23,651,303
2020,5,9,729,125
2020,11,23,2642,233
2022,9,10,407,260
2022,7,26,2864,152
2020,11,19,3014,67
2022,11,25,2229,212
2020,12,14,2416,297
2020,2,15,1150,233
2020,8,24,330,102
2021,5,12,2768,293
2021,5,12,3402,78
2020,12,6,103,261
2020,7,31,1544,116
2020,8,9,310,266
2022,8,17,1849,260
2022,9,6,1150,76
2021,9,30,2075,202
2022,1,3,2333,116
2021,7,30,1691,311
2022,12,16,2516,215
2020,11,20,69,260
2022,7,17,465,303
2021,5,20,3334,88
2022,3,12,1367,219
2020,7,3,2891,303
2020,8,25,2333,162
2021,10,20,907,60
2021,8,22,3139,134
2020,8,26,195,142
2021,10,12,1466,215
2022,1,3,3334,192
2020,2,12,335,67
2022,10,9,2395,215
2021,10,7,3464,260
2020,5,27,2798,311
2021,9,23,3293,102
2020,9,10,3510,284
2020,10,25,1787,303
2021,5,1,651,142
2022,5,16,3100,302
2021,3,7,2108,130
2020,7,1,2911,20
2021,12,16,459,233
2021,7,25,960,142
2022,8,6,1486,60
2022,6,5,2991,266
2020,2,18,3540,260
2020,2,17,2024,192
2020,7,20,1014,116
2021,5,13,909,142
2021,4,2,3379,142
2020,3,30,1135,192
2021,9,20,1102,260
2022,1,22,1902,124
2021,8,21,3151,142
2022,4,19,1105,159
2021,1,15,2949,215
2020,8,30,547,124
2022,9,18,2122,128
2021,7,25,651,125
2022,8,2,2692,59
2020,7,22,1639,303
2021,5,8,2871,266
2021,10,15,3216,302
2020,11,3,3450,142
2021,7,1,3074,142
2021,5,25,2381,215
2020,6,2,2893,142
2020,4,15,1474,293
2020,8,18,1342,215
2022,4,23,1798,264
2020,9,9,1133,260
2020,8,30,1927,298
2021,4,14,3099,215
2021,8,17,3530,142
2020,6,8,2074,125
2021,7,23,3181,215
2021,6,3,30,20
2022,2,1,2623,116
2021,4,12,1236,311
2021,9,23,502,60
2020,4,30,335,260
2021,9,25,2285,20
2020,6,12,299,142
2020,7,6,1730,116
2021,8,26,2064,260
2021,6,24,1507,142
2021,5,8,3314,60
2020,5,9,1097,116
2021,11,10,2318,211
2021,11,14,3202,125
2021,2,10,2780,303
2020,7,31,3326,264
2022,8,7,611,20
2022,5,30,344,274
2020,8,17,3216,88
2020,2,15,1705,261
2020,8,5,2223,293
2020,7,30,1630,309
2020,9,4,2934,261
2021,9,7,1985,266
2022,10,12,1338,212
2020,5,10,2368,212
2021,8,27,773,142
2022,2,20,3039,266
2021,8,18,3068,303
2020,1,6,769,67
2020,9,16,756,20
2020,10,19,1760,192
2020,9,12,1849,303
2020,9,6,651,20
2022,8,12,2024,192
2022,7,28,3334,157
2021,8,17,1327,20
2020,10,12,3384,233
2021,3,5,2192,279
2022,10,31,3063,9
2021,9,29,1959,142
2021,7,6,651,63
2020,8,26,3170,60
2021,4,23,2991,266
2022,4,25,1715,266
2021,12,30,651,60
2022,4,22,2447,229
2021,2,26,2451,142
2022,7,22,3365,197
2020,8,8,2333,311
2022,7,12,930,67
2020,6,5,647,142
2021,8,17,811,20
2021,5,24,680,157
2020,1,23,310,31
2020,6,5,3559,279
2020,8,15,1510,142
2021,8,16,3339,116
2022,3,8,307,219
2022,2,27,476,192
2022,7,5,1284,307
2021,5,28,3226,266
2020,9,2,1610,142
2020,5,10,2160,88
2022,7,16,2371,210
2022,5,22,2097,125
2021,7,26,2847,63
2022,8,23,3400,219
2020,6,17,2676,298
2021,6,11,3393,20
2021,8,12,2024,266
2021,6,4,2262,293
2022,8,1,3280,219
2022,3,26,1460,260
2020,5,5,3322,174
2020,7,12,959,215
2022,9,22,1068,142
2020,6,10,1635,215
2021,9,15,76,192
2020,6,12,1818,142
2022,4,6,1102,248
2020,10,6,796,60
2020,9,7,1119,142
2022,1,17,2289,215
2021,5,29,1639,260
2022,3,18,2296,215
2021,5,8,485,116
2021,9,9,551,20
2021,6,11,1167,168
2020,12,14,930,142
2022,7,12,2839,219
2020,3,28,3036,192
2021,3,31,2291,60
2021,6,13,1623,192
2020,1,6,400,296
2020,7,6,2627,142
2022,8,30,2220,260
2020,7,26,863,301
2022,7,29,499,215
2022,10,24,469,164
2022,2,3,2615,20
2021,9,30,1133,142
2022,7,29,704,192
2021,6,17,3355,192
2022,7,10,1864,20
2020,5,5,1121,207
2022,3,25,3106,137
2022,11,10,1195,215
2022,8,27,2449,308
2021,5,30,3177,142
2022,6,28,3546,153
2022,8,31,1584,142
2020,11,22,651,142
2020,12,25,2296,18
2021,8,14,2873,215
2022,9,4,3214,192
2022,6,6,3350,116
2021,10,25,219,142
2021,5,20,1191,260
2021,5,11,1948,62
2020,8,17,2944,63
2020,9,7,3004,63
2021,7,1,1276,142
2022,7,10,265,129
2020,5,27,1195,63
2020,5,4,672,174
2022,8,26,3400,223
2022,2,27,485,63
2021,7,28,853,142
2021,5,8,1237,116
2020,8,22,2787,20
2022,8,7,2860,116
2020,4,9,3535,70
2022,2,14,2851,233
2021,11,6,3185,142
2020,1,14,1150,260
2021,11,7,3235,23
2021,5,23,2330,20
2022,5,13,1071,192
2021,12,28,411,162
2021,3,24,1507,157
2022,8,7,310,126
2022,12,1,2996,153
2022,5,10,742,192
2022,5,26,1377,70
2022,8,1,1282,219
2021,5,18,3052,116
2022,6,6,385,298
2021,4,23,2687,215
2022,6,7,2851,142
2022,8,30,1682,72
2021,6,8,1543,142
2020,3,8,1675,268
2020,7,8,1350,260
2021,10,14,321,20
2022,5,11,930,35
2020,12,31,3041,192
2022,11,15,822,215
2020,7,14,1039,215
2020,9,11,2441,116
2022,7,7,330,298
2021,1,17,3218,178
2020,6,5,3365,142
2021,10,14,1397,102
2022,7,9,3011,21
2022,5,25,1150,192
2022,10,7,759,60
2020,11,18,1223,215
2022,8,7,571,248
2020,9,30,680,174
2020,7,15,450,215
2021,3,22,3241,192
2021,10,26,2100,215
2020,6,27,2444,215
2021,8,13,482,233
2022,7,1,155,88
2021,10,12,1039,215
2020,6,2,3300,116
2021,12,11,1071,192
2020,8,19,641,260
2022,8,1,3059,223
2020,5,21,1436,142
2020,10,11,1498,142
2020,8,8,664,233
2021,6,27,3365,20
2021,12,15,567,142
2020,9,19,1397,168
2020,3,22,3236,215
2021,7,2,2897,268
2021,3,22,475,142
2020,4,19,517,192
2022,7,25,1150,271
2020,9,7,3331,260
2020,1,24,227,103
2020,11,2,330,192
2022,4,23,1315,142
2020,7,29,1246,102
2022,11,1,47,200
2021,4,28,930,293
2020,11,8,2034,116
2022,11,2,2771,283
2020,8,23,646,142
2020,1,26,2572,192
2021,10,6,2186,215
2021,5,20,1106,296
2021,8,18,437,266
2021,8,17,2533,142
2022,8,7,3365,298
2020,12,27,992,67
2022,11,13,2202,124
2022,8,4,457,219
2020,1,26,2158,309
2022,8,27,1654,303
2022,6,22,876,212
2021,6,15,479,60
2021,8,17,2685,63
2020,9,28,2182,192
2022,6,24,2831,192
2022,12,15,545,303
2020,9,6,3389,192
2022,9,25,2627,293
2022,6,25,3236,219
2022,5,14,651,142
2022,7,2,1150,191
2022,1,5,1294,298
2020,10,18,930,215
2020,5,7,310,215
2021,6,23,338,260
2021,12,21,2317,99
2021,9,20,3111,228
2022,7,10,1820,219
2021,7,1,1752,303
2022,5,15,3390,261
2021,7,30,1150,20
2019,12,29,2514,18
2021,6,18,184,142
2022,10,23,1752,102
2021,5,3,1978,260
2022,4,18,36,76
2022,6,24,2739,219
2021,1,22,310,142
2022,11,14,493,309
2022,8,6,3107,293
2020,11,6,3310,226
2021,5,18,739,54
2022,7,29,2117,307
2022,8,29,2958,298
2020,7,21,2031,67
2021,1,9,2218,60
2021,7,30,68,20
2020,6,18,3580,233
2021,1,30,863,134
2020,7,25,2333,293
2021,11,7,2710,192
2020,7,15,2806,142
2020,8,6,2720,142
2021,10,8,930,233
2022,8,28,844,116
2022,11,30,729,283
2020,5,6,3257,215
2021,4,26,2132,260
2021,10,29,2168,296
2020,9,19,2935,298
2021,2,24,258,134
2022,1,24,3042,134
2021,12,14,710,142
2022,3,2,3275,233
2020,9,14,280,20
2021,8,17,2606,313
2022,8,11,3111,103
2021,3,19,921,260
2022,10,22,227,311
2020,6,19,2871,142
2020,4,6,2514,31
2022,4,20,3390,163
2022,12,1,729,215
2020,5,8,1471,174
2022,7,5,3068,307
2021,6,26,1769,102
2022,11,15,1747,42
2022,5,18,3014,67
2022,5,31,280,226
2021,8,31,771,20
2021,6,15,636,301
2021,9,3,576,20
2021,8,26,345,264
2021,7,29,1798,215
2020,2,24,1718,215
2022,11,26,1728,50
2021,11,28,502,215
2020,9,20,1288,20
2022,9,16,1154,24
2021,6,5,3231,215
2021,9,22,1154,142
2022,7,3,1023,276
2020,7,29,1129,215
2021,5,9,3510,116
2022,8,4,1267,60
2021,8,10,3480,200
2020,8,15,1613,302
2021,10,15,1103,142
2021,11,4,1196,67
2021,5,19,266,142
2021,3,28,267,290
2020,6,18,2719,192
2022,7,12,3112,215
2020,5,31,2421,142
2020,1,5,2073,215
2021,10,11,2759,116
2021,5,29,1517,142
2022,7,29,3268,192
2021,10,21,1819,142
2020,10,29,3577,103
2022,7,7,3004,105
2020,10,30,3111,215
2021,8,19,194,70
2021,7,28,1712,142
2020,3,28,1525,18
2021,2,8,930,88
2021,9,22,51,301
2020,5,10,1839,63
2020,5,2,358,116
2022,6,11,2156,81
2022,10,29,3294,174
2021,2,6,832,103
2021,6,25,2930,20
2021,4,24,3513,142
2020,11,21,940,303
2022,9,23,909,142
2020,12,7,3037,215
2020,4,26,3555,63
2020,4,13,3096,174
2020,9,26,54,23
2020,11,19,2403,192
2022,9,2,1513,142
2020,8,27,3181,192
2022,7,29,3537,248
2022,4,23,1575,219
2020,12,14,567,142
2022,5,13,2300,301
2020,7,5,2138,192
2022,4,3,2418,125
2020,5,15,1368,233
2021,9,6,2986,192
2021,12,16,125,261
2022,10,16,1818,303
2022,11,17,769,134
2020,7,1,1261,274
2020,7,19,1462,20
2021,5,12,2572,192
2021,8,21,1867,142
2021,4,18,2980,260
2020,7,22,580,67
2020,8,16,193,266
2021,9,6,735,215
2022,6,4,1640,63
2020,3,10,547,67
2022,1,11,1598,311
2022,4,30,2093,226
2021,6,7,3531,260
2021,11,6,2998,212
2021,9,23,2513,293
2021,9,6,1336,116
2022,3,3,3323,142
2021,12,17,2064,192
2022,9,30,448,67
2021,9,23,3009,192
2020,8,15,2403,142
2021,9,23,1798,116
2020,8,12,324,60
2022,4,3,1522,215
2022,1,11,2101,168
2022,4,22,1147,142
2021,5,7,2333,20
2022,8,1,1265,168
2021,10,18,330,215
2022,4,19,2629,88
2021,8,28,3302,266
2022,8,2,909,163
2022,11,16,3111,215
2022,8,22,1309,102
2020,8,18,1150,168
2020,2,11,3116,268
2022,6,6,2252,261
2022,8,8,597,60
2021,10,1,2562,226
2022,8,2,2317,60
2022,11,3,1560,23
2022,8,2,932,142
2020,12,13,2656,142
2022,3,20,2464,125
2021,7,29,2141,88
2020,6,17,788,168
2021,10,17,2483,67
2020,10,22,898,70
2022,1,21,310,116
2020,5,6,905,260
2022,12,21,2775,215
2022,11,3,2969,162
2022,7,27,398,142
2022,5,15,1119,20
2022,6,7,1195,260
2020,9,19,698,215
2020,10,6,657,102
2022,6,5,328,304
2021,7,29,2481,125
2022,8,20,3269,268
2020,6,1,2382,298
2021,6,23,975,212
2021,2,24,1613,116
2020,5,6,517,63
2022,1,24,1532,311
2022,7,11,319,192
2022,8,2,3507,307
2021,7,20,909,142
2022,12,14,929,261
2020,8,30,909,116
2020,6,21,2586,215
2020,5,5,2490,215
2020,4,8,3048,116
2020,7,10,2023,233
2021,6,16,819,264
2022,7,7,994,59
2020,7,2,930,19
2022,9,8,236,211
2022,2,20,722,116
2022,1,15,403,215
2021,8,16,3462,63
2022,3,26,1604,103
2022,3,23,1691,76
2021,7,30,2259,116
2022,10,5,3142,215
2022,5,17,1457,192
2020,5,18,789,130
2020,8,15,1273,60
2022,8,26,2498,260
2021,2,8,1623,192
2020,5,3,614,192
2020,8,16,1067,142
2022,6,9,1578,148
2020,6,23,930,116
2021,7,10,2092,102
2021,5,12,2243,20
2020,11,9,3566,311
2020,8,28,930,174
2021,2,1,1821,124
2022,7,10,433,44
2021,9,23,1903,279
2020,3,28,754,215
2020,2,14,2403,215
2021,5,8,2809,116
2021,10,11,1896,102
2022,6,4,2568,215
2021,6,19,1125,130
2021,2,10,2562,63
2020,6,4,2675,60
2022,6,6,3111,303
2021,5,17,3097,266
2021,5,31,651,63
2022,4,29,34,239
2020,9,9,1414,20
2021,10,12,2051,192
2021,6,29,3179,168
2021,7,30,2412,142
2020,1,29,1798,63
2020,4,29,2480,70
2022,6,1,651,20
2022,7,18,1263,259
2020,5,25,3226,261
2022,9,7,2262,20
2020,8,20,904,88
2020,7,24,110,116
2022,5,3,3334,98
2020,10,15,1410,192
2021,7,6,2594,62
2020,2,28,1613,102
2020,5,16,1185,142
2021,3,6,1480,212
2022,6,30,3165,260
2021,9,8,818,63
2022,3,16,545,192
2022,7,29,1634,102
2021,9,9,2842,215
2021,9,21,3071,192
2020,8,25,771,266
2021,9,21,2719,20
2022,9,15,2659,128
2020,8,26,3130,116
2021,9,14,133,20
2021,8,12,1404,274
2021,12,3,2365,67
2021,12,25,56,252
2020,9,11,3094,88
2021,8,20,2685,260
2021,6,25,2242,67
2021,10,20,621,99
2022,1,23,658,116
2020,7,27,3356,60
2022,7,6,1768,215
2020,4,12,1154,215
2022,12,18,53,67
2020,3,26,909,293
2021,3,14,1302,70
2021,8,15,940,215
2022,9,23,240,142
2020,6,26,61,215
2021,5,3,1284,298
2020,3,13,3055,215
2020,9,13,2374,130
2022,8,25,1276,192
2021,3,21,1540,102
2020,9,30,2117,268
2022,8,7,2409,301
2020,6,12,975,130
2020,2,25,3257,311
2022,4,27,1522,116
2021,6,29,1564,116
2021,1,3,330,125
2020,7,28,323,215
2020,9,11,659,142
2020,10,20,141,304
2021,8,2,522,268
2021,6,12,1851,102
2020,5,18,1925,142
2021,9,9,1862,168
2022,9,18,1498,126
2021,6,20,376,212
2021,8,3,670,88
2022,8,3,1735,142
2021,5,18,651,20
2021,8,18,965,266
2021,7,30,549,309
